Республика Адыгея ; 38.0
Республика Башкортостан ; 454.0
Республика Бурятия ; 150.0
Республика Алтай ; 58.0
Республика Дагестан ; 710.0
Республика Ингушетия ; 132.0
Кабардино-Балкарская Республика ; 92.0
Республика Калмыкия ; 34.0
Республика Карачаево-Черкессия ; 67.0
Республика Карелия ; 50.0
Республика Коми ; 73.0
Республика Марий Эл ; 73.0
Республика Мордовия ; 61.0
Республика Саха  (Якутия) ; 160.0
Республика Северная Осетия ; 110.0
Республика Татарстан ; 396.0
Республика Тыва ; 143.0
Удмуртская республика ; 180.0
Республика Хакасия ; 83.0
Чеченская республика ; 580.0
Чувашская республика ; 83.0
Алтайский край ; 292.0
Краснодарский край ; 413.0
Красноярский край ; 338.0
Приморский край ; 288.0
Ставропольский край ; 340.0
Хабаровский край ; 231.0
Амурская область ; 116.0
Архангельская область ; 113.0
Астраханская область ; 131.0
Белгородская область ; 116.0
Брянская область ; 126.0
Владимирская область ; 116.0
Волгоградская область ; 293.0
Вологодская область ; 168.0
Воронежская область ; 188.0
Ивановская область ; 83.0
Иркутская область ; 375.0
Калининградская область ; 75.0
Калужская область ; 109.0
Камчатский край ; 43.0
Кемеровская область ; 275.0
Кировская область ; 96.0
Костромская область ; 74.0
Курганская область ; 105.0
Курская область ; 111.0
Ленинградская область ; 91.0
Липецкая область ; 100.0
Магаданская область ; 17.0
Московская область ; 600.0
Мурманская область ; 58.0
Нижегородская область ; 326.0
Новгородская область ; 63.0
Новосибирская область ; 265.0
Омская область ; 215.0
Оренбургская область ; 297.0
Орловская область ; 75.0
Пензенская область ; 78.0
Пермский край ; 327.0
Псковская область ; 56.0
Ростовская область ; 476.0
Рязанская область ; 111.0
Самарская область ; 281.0
Саратовская область ; 192.0
Сахалинская область ; 38.0
Свердловская область ; 430.0
Смоленская область ; 92.0
Тамбовская область ; 57.0
Тверская область ; 151.0
Томская область ; 103.0
Тульская область ; 116.0
Тюменская область ; 162.0
Ульяновская область ; 126.0
Челябинская область ; 416.0
Забайкальский край ; 155.0
Ярославская область ; 120.0
Санкт-Петербург ; 284.0
Еврейская автономная область ; 45.0
Республика Крым ; 167.0
Ненецкий АО ; 5.0
Ханты-Мансийский АО ; 153.0
Чукотский АО ; 16.0
Ямало-Ненецкий АО ; 93.0
Севастополь ; 24.0
Москва ; 996.0
